capacity_mw,reg_dt,temp,precip_mm,relhumid,snow_mm,windspd,cumulus_10th,cumulus_3rd,sun_duration_hr,extra_rad,rad,gen_mwh,is_leapyr
236.103,2021-06-19 2:00,20.2,0,87,0,1.1,7,2,0,0,0,0,N
236.103,2021-06-19 3:00,20,0,87,0,1.2,9,3,0,0,0,0,N
236.103,2021-06-19 4:00,19.7,0,86,0,1,9,3,0,0,0,0,N
236.103,2021-06-19 5:00,19.1,0,88,0,0.7,6,2,0,0,0,1.42,N
236.103,2021-06-19 6:00,18.8,0,90,0,0.9,3,1,0,0.67,0.12,14.58,N
236.103,2021-06-19 7:00,19.2,0,87,0,0.9,4,1,0.1,1.59,0.4,43.75,N
236.103,2021-06-19 8:00,20.5,0,81,0,0.8,4,1,0.5,2.47,0.82,78.3,N
236.103,2021-06-19 9:00,21,0,72,0,0.8,4,1,0.3,3.26,0.94,116.41,N
236.103,2021-06-19 10:00,22.6,0,64,0,1.4,5,1,0.9,3.9,2.1,97.56,N
236.103,2021-06-19 11:00,24.2,0,56,0,0.5,3,1,1,4.36,2.48,111.08,N
236.103,2021-06-19 12:00,25,0,54,0,1.3,1,1,1,4.6,3.39,117.36,N
236.103,2021-06-19 13:00,26.8,0,50,0,1.9,2,1,1,4.6,3.58,119.39,N
236.103,2021-06-19 14:00,27.7,0,43,0,2.2,3,1,1,4.36,3.4,137.22,N
236.103,2021-06-19 15:00,28.7,0,39,0,1.8,0,1,1,3.9,3.15,133.27,N
236.103,2021-06-19 16:00,29.3,0,39,0,1.4,0,1,1,3.26,2.77,99.86,N
236.103,2021-06-19 17:00,29.1,0,38,0,1.9,0,1,1,2.47,2.09,69.36,N
236.103,2021-06-19 18:00,28.2,0,46,0,1.6,2,1,1,1.59,1.18,47.62,N
236.103,2021-06-19 19:00,27.2,0,50,0,1.9,7,2,0.3,0.67,0.43,49.71,N
236.103,2021-06-19 20:00,25.6,0,62,0,2.4,5,1,0,0,0.14,45.97,N
236.103,2021-06-19 21:00,24.7,0,69,0,0.7,0,1,0,0,0,30.86,N
236.103,2021-06-19 22:00,24.1,0,71,0,0,0,1,0,0,0,13.22,N
236.103,2021-06-19 23:00,23.6,0,74,0,0.9,6,2,0,0,0,3.16,N
236.103,2021-06-20 0:00,22.5,0,79,0,0.6,2,1,0,0,0,0.86,N
236.103,2021-06-20 1:00,21.7,0,82,0,1.4,6,2,0,0,0,0.65,N
236.103,2021-06-20 2:00,20.6,0,83,0,1.5,7,2,0,0,0,0.29,N
236.103,2021-06-20 3:00,20.3,0,85,0,0.9,7,2,0,0,0,0,N
236.103,2021-06-20 4:00,20,0,81,0,0.5,3,1,0,0,0,0,N
236.103,2021-06-20 5:00,19.5,0,84,0,0.6,5,1,0,0,0,2.23,N
236.103,2021-06-20 6:00,19.3,0,84,0,0.4,4,1,0,0.67,0.12,16.46,N
236.103,2021-06-20 7:00,20.2,0,79,0,0.4,6,2,0.6,1.59,0.58,43.49,N
236.103,2021-06-20 8:00,21.2,0,75,0,1,5,1,1,2.47,1.2,82.95,N
236.103,2021-06-20 9:00,23.2,0,65,0,1.1,3,1,1,3.26,2,120.3,N
236.103,2021-06-20 10:00,26.5,0,52,0,1.9,2,1,1,3.9,2.61,99.76,N
236.103,2021-06-20 11:00,26.9,0,49,0,2.3,3,1,1,4.36,3,108.28,N
236.103,2021-06-20 12:00,29.4,0,41,0,2.6,3,1,1,4.6,3.44,84.94,N
236.103,2021-06-20 13:00,29.8,0,40,0,2.6,5,1,0.8,4.6,2.99,77.59,N
236.103,2021-06-20 14:00,28.7,0.6,47,0,2.2,6,2,0.7,4.36,2.16,81.72,N
236.103,2021-06-20 15:00,30.3,0,39,0,2.7,3,1,0.7,3.9,2.16,109.64,N
236.103,2021-06-20 16:00,30.7,0,31,0,3.7,0,1,1,3.26,2.59,93.3,N
236.103,2021-06-20 17:00,30.3,0,35,0,3.1,2,1,1,2.47,1.93,68.67,N
236.103,2021-06-20 18:00,29.2,0,39,0,3.4,2,1,1,1.59,1.27,51.1,N
236.103,2021-06-20 19:00,27.7,0,47,0,2.6,3,1,0.7,0.67,0.55,50.44,N
236.103,2021-06-20 20:00,26.3,0,53,0,2.1,5,1,0,0,0.16,47.05,N
236.103,2021-06-20 21:00,25.2,0,56,0,3.1,1,1,0,0,0,30.45,N
236.103,2021-06-20 22:00,24.3,0,60,0,1.7,2,1,0,0,0,13.06,N
236.103,2021-06-20 23:00,23.4,0,67,0,2.2,4,1,0,0,0,3.58,N
236.103,2021-06-21 0:00,22.2,0,75,0,1.7,1,1,0,0,0,1.06,N
236.103,2021-06-21 1:00,21.7,0,80,0,1.3,6,2,0,0,0,0.09,N
236.103,2021-06-21 2:00,21.5,0,82,0,1.2,6,2,0,0,0,0,N
236.103,2021-06-21 3:00,21.2,0,81,0,1.2,7,2,0,0,0,0,N
236.103,2021-06-21 4:00,21.2,0,80,0,1.2,4,1,0,0,0,0,N
236.103,2021-06-21 5:00,20.7,0,83,0,0.9,3,1,0,0,0,1.51,N
236.103,2021-06-21 6:00,20.4,0,85,0,1.6,3,1,0,0.67,0.12,12.74,N
236.103,2021-06-21 7:00,20.6,0,82,0,0.8,2,1,0,1.59,0.41,37.46,N
236.103,2021-06-21 8:00,22,0,75,0,1.2,4,1,0.6,2.47,1.01,72.05,N
236.103,2021-06-21 9:00,23.2,0,69,0,1.5,3,1,0.7,3.26,1.51,107.68,N
236.103,2021-06-21 10:00,24.8,0,59,0,0.9,1,1,1,3.9,2.53,91.32,N
236.103,2021-06-21 11:00,25.5,0,55,0,1.4,1,1,1,4.36,3.14,105.06,N
236.103,2021-06-21 12:00,27.3,0,49,0,1.8,3,1,0.9,4.6,3.31,108.46,N
236.103,2021-06-21 13:00,28.7,0,40,0,2.1,3,1,0.9,4.6,3.32,103.61,N
236.103,2021-06-21 14:00,29.7,0,39,0,2.6,3,1,0.9,4.36,3.24,115.68,N
236.103,2021-06-21 15:00,29.9,0,37,0,2.4,2,1,1,3.9,3.08,97.29,N
236.103,2021-06-21 16:00,30.1,0,32,0,2.4,4,1,1,3.26,2.51,83.63,N
236.103,2021-06-21 17:00,29.3,0,32,0,3.9,2,1,1,2.47,2.18,70.1,N
236.103,2021-06-21 18:00,29.1,0,33,0,1.6,0,1,1,1.59,1.47,51.74,N
236.103,2021-06-21 19:00,27.9,0,34,0,2.1,0,1,1,0.67,0.69,50.86,N
236.103,2021-06-21 20:00,26.5,0,40,0,0.8,0,1,0.2,0,0.15,47.43,N
236.103,2021-06-21 21:00,25.7,0,43,0,1.3,0,1,0,0,0,31.66,N
236.103,2021-06-21 22:00,25.3,0,45,0,0.8,1,1,0,0,0,13.63,N
236.103,2021-06-21 23:00,24.1,0,52,0,0.4,1,1,0,0,0,2.45,N
236.103,2021-06-22 0:00,23.5,0,54,0,0.5,0,1,0,0,0,0.36,N
236.103,2021-06-22 1:00,22,0,59,0,0.7,3,1,0,0,0,0.07,N
236.103,2021-06-22 2:00,21.3,0,66,0,0.4,3,1,0,0,0,0,N
236.103,2021-06-22 3:00,20.9,0,66,0,0.3,4,1,0,0,0,0,N
236.103,2021-06-22 4:00,20.1,0,73,0,0.3,1,1,0,0,0,0,N
236.103,2021-06-22 5:00,20,0,72,0,1.5,7,2,0,0,0,1.59,N
236.103,2021-06-22 6:00,19.8,0,73,0,1,8,2,0,0.67,0.12,15.11,N
236.103,2021-06-22 7:00,20.3,0,73,0,1.6,9,3,0,1.59,0.23,26.5,N
236.103,2021-06-22 8:00,21.3,0,70,0,1.1,7,2,0,2.47,0.48,49.4,N
236.103,2021-06-22 9:00,22.6,0,67,0,1.8,4,1,0.4,3.26,1.19,95.01,N
236.103,2021-06-22 10:00,23.7,0,62,0,1.1,9,3,0.1,3.9,1.35,69.89,N
236.103,2021-06-22 11:00,24.8,0,58,0,1.1,6,2,0.3,4.36,1.82,86.18,N
236.103,2021-06-22 12:00,26.5,0,52,0,1.4,8,2,0.7,4.6,2.81,87.31,N
236.103,2021-06-22 13:00,27.5,0,48,0,1.9,7,2,0.6,4.6,2.75,76.66,N
236.103,2021-06-22 14:00,28,0,46,0,1.5,9,3,0.7,4.36,2.12,71.02,N
236.103,2021-06-22 15:00,28.4,0,45,0,1.7,8,2,0.6,3.9,1.92,84.25,N
236.103,2021-06-22 16:00,29.1,0,42,0,1.6,4,1,1,3.26,2.24,79.69,N
236.103,2021-06-22 17:00,28.9,0,35,0,2,6,2,1,2.47,2.13,47.15,N
236.103,2021-06-22 18:00,27.6,0,42,0,2.7,9,3,0.7,1.59,1.12,39.76,N
236.103,2021-06-22 19:00,26,0,51,0,2.2,10,3,0,0.67,0.24,49.51,N
236.103,2021-06-22 20:00,24.4,0,58,0,0.5,7,2,0,0,0.11,44,N
236.103,2021-06-22 21:00,22.6,0,72,0,1.3,9,3,0,0,0,28.4,N
236.103,2021-06-22 22:00,22.1,0,75,0,1.4,7,2,0,0,0,11.97,N
236.103,2021-06-22 23:00,21.5,0,78,0,2.7,7,2,0,0,0,3.16,N
236.103,2021-06-23 0:00,21.2,0,77,0,1.5,1,1,0,0,0,0.33,N
236.103,2021-06-23 1:00,21.5,0,71,0,1.2,3,1,0,0,0,0.01,N
236.103,2021-06-23 2:00,21,0,74,0,1.4,2,1,0,0,0,0,N
236.103,2021-06-23 3:00,20.7,0,76,0,1.5,0,1,0,0,0,0,N
236.103,2021-06-23 4:00,21,0,75,0,0.5,7,2,0,0,0,0,N
236.103,2021-06-23 5:00,19.5,0,82,0,1.4,8,2,0,0,0,1.13,N
236.103,2021-06-23 6:00,19.7,0,83,0,0.7,7,2,0,0.67,0.08,12.8,N
236.103,2021-06-23 7:00,20,0,81,0,0.6,8,2,0,1.59,0.35,31.89,N
236.103,2021-06-23 8:00,21.2,0,74,0,1.1,8,2,0.1,2.47,0.68,50.74,N
236.103,2021-06-23 9:00,21.5,0,73,0,2.3,9,3,0,3.26,0.69,69.37,N
236.103,2021-06-23 10:00,22.3,0,69,0,2.4,9,3,0,3.9,0.66,58.52,N
236.103,2021-06-23 11:00,23.6,0,65,0,1.6,8,2,0,4.36,1.35,53.37,N
236.103,2021-06-23 12:00,23.9,0,63,0,2,10,3,0,4.6,1.17,52.8,N
236.103,2021-06-23 13:00,22.9,0.3,73,0,2,10,3,0,4.6,1.06,39.01,N
236.103,2021-06-23 14:00,23,0,68,0,2.1,10,3,0,4.36,0.6,31.77,N
236.103,2021-06-23 15:00,22.7,0,68,0,2.2,10,3,0,3.9,0.71,31.86,N
236.103,2021-06-23 16:00,22.6,0,68,0,2,9,3,0,3.26,0.5,34.54,N
236.103,2021-06-23 17:00,22.7,0,68,0,2.1,10,3,0,2.47,0.34,42.09,N
236.103,2021-06-23 18:00,22.3,0,70,0,2,8,2,0,1.59,0.42,43.75,N
236.103,2021-06-23 19:00,22.5,0,71,0,1.8,8,2,0,0.67,0.25,32.82,N
236.103,2021-06-23 20:00,21.8,0,72,0,1,7,2,0,0,0.13,21.63,N
236.103,2021-06-23 21:00,21.6,0,73,0,1.6,6,2,0,0,0,13.97,N
236.103,2021-06-23 22:00,20.8,0,77,0,1,6,2,0,0,0,3.93,N
236.103,2021-06-23 23:00,20.7,0,77,0,0.4,2,1,0,0,0,0.23,N
236.103,2021-06-24 0:00,20.2,0,82,0,0.2,4,1,0,0,0,0,N
236.103,2021-06-24 1:00,20.1,0,83,0,0.2,5,1,0,0,0,0,N
236.103,2021-06-24 2:00,20.5,0,79,0,0.4,7,2,0,0,0,0,N
236.103,2021-06-24 3:00,20,0,79,0,0.3,7,2,0,0,0,0,N
236.103,2021-06-24 4:00,19.1,0,85,0,0.1,6,2,0,0,0,0,N
236.103,2021-06-24 5:00,19,0,84,0,1.3,7,2,0,0,0,0.74,N
236.103,2021-06-24 6:00,18.7,0,86,0,1.2,7,2,0,0.67,0.09,10.27,N
236.103,2021-06-24 7:00,19.1,0,85,0,1.4,4,1,0,1.59,0.33,34.71,N
236.103,2021-06-24 8:00,20.7,0,78,0,0.9,9,3,0.1,2.47,0.79,66.71,N
236.103,2021-06-24 9:00,22.3,0,74,0,0.8,2,1,0.3,3.26,1.34,101.1,N
236.103,2021-06-24 10:00,24.2,0,64,0,1.5,7,2,1,3.9,2.5,84.33,N
236.103,2021-06-24 11:00,24.1,0,66,0,0.6,9,3,0.3,4.36,1.73,90.65,N
236.103,2021-06-24 12:00,24.9,0,61,0,1.3,8,2,0.3,4.59,2,96.82,N
236.103,2021-06-24 13:00,26,0,54,0,1.1,7,2,0.2,4.59,1.51,94.39,N
236.103,2021-06-24 14:00,26.8,0,48,0,0.9,8,2,1,4.36,3.04,94.74,N
236.103,2021-06-24 15:00,27.7,0,47,0,1.7,8,2,1,3.9,2.38,93.53,N
236.103,2021-06-24 16:00,28,0,48,0,1.9,8,2,1,3.26,2.45,78.88,N
236.103,2021-06-24 17:00,27.7,0,52,0,2,8,2,0.8,2.47,1.36,64.54,N
236.103,2021-06-24 18:00,27.6,0,54,0,1.6,3,1,0.9,1.59,1.24,51.85,N
236.103,2021-06-24 19:00,26.8,0,57,0,1.5,8,2,0.6,0.67,0.59,51.72,N
236.103,2021-06-24 20:00,25.6,0,62,0,1.9,4,1,0,0,0.15,48.03,N
236.103,2021-06-24 21:00,24.4,0,69,0,2,9,3,0,0,0,30.55,N
236.103,2021-06-24 22:00,23.7,0,74,0,1.2,3,1,0,0,0,14.43,N
236.103,2021-06-24 23:00,23.2,0,75,0,1,5,1,0,0,0,3.47,N
236.103,2021-06-25 0:00,22.3,0,78,0,1.3,2,1,0,0,0,0.33,N
236.103,2021-06-25 1:00,21.7,0,78,0,1.4,1,1,0,0,0,0,N
236.103,2021-06-25 2:00,21.3,0,79,0,0.5,3,1,0,0,0,0,N
236.103,2021-06-25 3:00,21.1,0,81,0,0.8,3,1,0,0,0,0,N
236.103,2021-06-25 4:00,20.7,0,82,0,0.3,4,1,0,0,0,0,N
236.103,2021-06-25 5:00,20.3,0,82,0,0.7,2,1,0,0,0,1.27,N
236.103,2021-06-25 6:00,20.3,0,82,0,1.2,3,1,0,0.67,0.12,13.96,N
236.103,2021-06-25 7:00,21.2,0,78,0,1.1,4,1,0.7,1.59,0.54,38.97,N
236.103,2021-06-25 8:00,23,0,71,0,1.2,4,1,1,2.47,1.28,74.69,N
236.103,2021-06-25 9:00,24.4,0,63,0,0.7,2,1,1,3.26,1.88,111.7,N
236.103,2021-06-25 10:00,25.2,0,62,0,1.2,3,1,1,3.9,2.29,92.47,N
236.103,2021-06-25 11:00,26.2,0,59,0,1.6,6,2,0.9,4.36,2.92,95.86,N
236.103,2021-06-25 12:00,27.3,0,57,0,1.2,5,1,0.2,4.59,1.6,102.79,N
236.103,2021-06-25 13:00,28.5,0,45,0,2.1,3,1,0.4,4.59,2.23,100.96,N
236.103,2021-06-25 14:00,29.8,0,42,0,2,2,1,0.9,4.36,3.32,107.95,N
236.103,2021-06-25 15:00,30.7,0,40,0,1.5,2,1,1,3.9,3.23,110.46,N
236.103,2021-06-25 16:00,30.9,0,37,0,1.7,1,1,1,3.26,2.72,90.28,N
236.103,2021-06-25 17:00,30.3,0,39,0,1.6,1,1,0.9,2.47,2.07,63.8,N
236.103,2021-06-25 18:00,29.7,0,41,0,2.3,4,1,0.7,1.59,1.16,47.23,N
236.103,2021-06-25 19:00,28,0,57,0,2.5,5,1,0.8,0.67,0.64,48.61,N
236.103,2021-06-25 20:00,26,0,62,0,2.3,3,1,0,0,0.15,47.86,N
236.103,2021-06-25 21:00,24.7,0,66,0,2.4,7,2,0,0,0,31.92,N
236.103,2021-06-25 22:00,24.2,0,67,0,1.3,10,3,0,0,0,14.76,N
236.103,2021-06-25 23:00,22.2,0,78,0,1.9,10,3,0,0,0,4,N
236.103,2021-06-26 0:00,21.5,1.4,86,0,1.2,10,3,0,0,0,0.84,N
236.103,2021-06-26 1:00,21.2,2.9,88,0,0.9,10,3,0,0,0,0.1,N
236.103,2021-06-26 2:00,20.7,2.9,86,0,1,10,3,0,0,0,0,N
236.103,2021-06-26 3:00,20,5,89,0,1.6,10,3,0,0,0,0,N
236.103,2021-06-26 4:00,20.2,0.3,89,0,0.9,10,3,0,0,0,0,N
236.103,2021-06-26 5:00,20.2,0.3,89,0,0.5,10,3,0,0,0,0.15,N
236.103,2021-06-26 6:00,20,0.5,89,0,0.6,10,3,0,0.67,0.07,3.17,N
236.103,2021-06-26 7:00,20.1,0.4,88,0,1,10,3,0,1.58,0.17,8.33,N
236.103,2021-06-26 8:00,20.2,0.3,88,0,1,10,3,0,2.47,0.28,17.8,N
236.103,2021-06-26 9:00,19.9,0.2,86,0,0.9,10,3,0,3.26,0.2,33.4,N
236.103,2021-06-26 10:00,19.4,0.1,91,0,1.1,10,3,0,3.9,0.3,37.68,N
236.103,2021-06-26 11:00,20.4,0,88,0,0.9,10,3,0,4.36,0.58,51.59,N
236.103,2021-06-26 12:00,21.7,0,78,0,0.4,10,3,0,4.59,1.44,63.55,N
236.103,2021-06-26 13:00,23.7,0,74,0,1.2,9,3,0.1,4.59,1.6,68.98,N
236.103,2021-06-26 14:00,24.9,0,68,0,1.1,8,2,0.5,4.36,2.19,66.39,N
236.103,2021-06-26 15:00,26,0,60,0,2.7,8,2,1,3.9,2.62,52.8,N
236.103,2021-06-26 16:00,26.2,0,56,0,1.2,8,2,1,3.26,2.46,59.08,N
236.103,2021-06-26 17:00,25.9,0,63,0,2.6,8,2,0.7,2.47,1.42,53.49,N
236.103,2021-06-26 18:00,26,0,61,0,2.5,2,1,1,1.58,1.37,50.2,N
236.103,2021-06-26 19:00,25.7,0,63,0,2.6,4,1,1,0.67,0.75,46.13,N
236.103,2021-06-26 20:00,24.7,0,65,0,1.2,5,1,0.2,0,0.15,31.04,N
236.103,2021-06-26 21:00,24,0,66,0,1.7,3,1,0,0,0,15.75,N
236.103,2021-06-26 22:00,23.2,0,73,0,1.2,5,1,0,0,0,5.6,N
236.103,2021-06-26 23:00,22.7,0,77,0,1.4,6,2,0,0,0,1.14,N
236.103,2021-06-27 0:00,22.1,0,81,0,0.7,0,1,0,0,0,0.08,N
236.103,2021-06-27 1:00,21.5,0,83,0,1,6,2,0,0,0,0,N
236.103,2021-06-27 2:00,21,0,85,0,1.4,6,2,0,0,0,0,N
236.103,2021-06-27 3:00,20.5,0,88,0,0.7,0,1,0,0,0,0,N
236.103,2021-06-27 4:00,20.6,0,89,0,0,0,1,0,0,0,0,N
236.103,2021-06-27 5:00,20.2,0,89,0,0.1,2,1,0,0,0,0.99,N
236.103,2021-06-27 6:00,20.4,0,88,0,0.2,4,1,0,0.67,0.1,13.32,N
236.103,2021-06-27 7:00,21.3,0,85,0,0.8,6,2,0,1.58,0.37,41.2,N
236.103,2021-06-27 8:00,22.5,0,77,0,0.5,2,1,1,2.46,1.15,77.52,N
236.103,2021-06-27 9:00,24.7,0,67,0,1.4,2,1,1,3.25,1.92,114.74,N
236.103,2021-06-27 10:00,25.2,0,64,0,1.5,6,2,0.8,3.9,2.11,85.56,N
236.103,2021-06-27 11:00,26.3,0,62,0,1.1,7,2,0.4,4.36,1.94,83.57,N
236.103,2021-06-27 12:00,26.5,0,63,0,1.4,8,2,0,4.59,1.16,78.03,N
236.103,2021-06-27 13:00,27.6,0,57,0,1.5,8,2,0.1,4.59,1.29,67.32,N
236.103,2021-06-27 14:00,28.2,0,53,0,0.9,7,2,0,4.36,0.86,69.29,N
236.103,2021-06-27 15:00,29,0,51,0,1.3,7,2,0.8,3.9,2.04,68.47,N
236.103,2021-06-27 16:00,29,0,51,0,1.5,6,2,0.8,3.25,1.43,75.74,N
236.103,2021-06-27 17:00,29.5,0,49,0,1.5,5,1,1,2.46,1.64,58.68,N
236.103,2021-06-27 18:00,29.1,0,48,0,1,7,2,0.8,1.58,0.93,50.33,N
236.103,2021-06-27 19:00,28.7,0,52,0,1.3,7,2,0.5,0.67,0.54,50.97,N
236.103,2021-06-27 20:00,27.7,0,56,0,1.5,8,2,0,0,0.12,44.02,N
236.103,2021-06-27 21:00,26.7,0,58,0,2.1,7,2,0,0,0,26.7,N
236.103,2021-06-27 22:00,26.2,0,58,0,1,8,2,0,0,0,10.7,N
236.103,2021-06-27 23:00,25.6,0,58,0,2.4,9,3,0,0,0,1.99,N
236.103,2021-06-28 0:00,25,0,60,0,2.2,9,3,0,0,0,0.58,N
236.103,2021-06-28 1:00,24.5,0,62,0,1.4,9,3,0,0,0,0.36,N
236.103,2021-06-28 2:00,24,0,64,0,1.6,10,3,0,0,0,0.31,N
236.103,2021-06-28 3:00,23.6,0,64,0,2,8,2,0,0,0,0.07,N
236.103,2021-06-28 4:00,23.2,0,66,0,1.5,8,2,0,0,0,0,N
236.103,2021-06-28 5:00,22.7,0,67,0,0.9,8,2,0,0,0,0.65,N
236.103,2021-06-28 6:00,22.7,0,66,0,1,9,3,0,0.67,0.08,11.47,N
236.103,2021-06-28 7:00,23.2,0,65,0,1.1,9,3,0,1.58,0.38,35.65,N
236.103,2021-06-28 8:00,23.7,0,65,0,1,9,3,0.1,2.46,0.83,60.46,N
236.103,2021-06-28 9:00,25.2,0,62,0,1.4,8,2,0.7,3.25,1.73,95.91,N
236.103,2021-06-28 10:00,25.7,0,61,0,1.4,8,2,1,3.9,2.35,68.62,N
236.103,2021-06-28 11:00,26.6,0,59,0,1.4,9,3,0.6,4.36,2.04,67.28,N
236.103,2021-06-28 12:00,27.7,0,58,0,3.4,7,2,0.5,4.59,2.52,74.99,N
236.103,2021-06-28 13:00,27.9,0,56,0,3.5,6,2,1,4.59,3.35,89.06,N
236.103,2021-06-28 14:00,28.7,0,54,0,2.4,6,2,0.7,4.36,2.41,91.38,N
236.103,2021-06-28 15:00,27,0,60,0,1.5,7,2,0,3.9,0.72,79.76,N
236.103,2021-06-28 16:00,27.6,0,58,0,1.6,8,2,0.5,3.25,1.18,63.96,N
236.103,2021-06-28 17:00,27.7,0,56,0,0.5,8,2,0,2.46,0.66,54.38,N
236.103,2021-06-28 18:00,27.8,0,56,0,1.5,8,2,0,1.58,0.53,48.02,N
236.103,2021-06-28 19:00,28,0,55,0,1.1,8,2,0.6,0.67,0.63,49.67,N
236.103,2021-06-28 20:00,24.8,0,58,0,6.3,10,3,0,0,0.16,42.3,N
236.103,2021-06-28 21:00,21.8,3.4,81,0,0.1,8,2,0,0,0,27.55,N
236.103,2021-06-28 22:00,22.7,0,81,0,1.2,7,2,0,0,0,12.02,N
236.103,2021-06-28 23:00,22.1,0,85,0,0.5,5,1,0,0,0,3.02,N
236.103,2021-06-29 0:00,22.1,0,85,0,0,2,1,0,0,0,0.24,N
236.103,2021-06-29 1:00,21.8,0,87,0,0.4,2,1,0,0,0,0.03,N
236.103,2021-06-29 2:00,21.2,0,89,0,0.2,1,1,0,0,0,0,N
236.103,2021-06-29 3:00,21.3,0,89,0,0.3,0,1,0,0,0,0,N
236.103,2021-06-29 4:00,20.8,0,88,0,0.8,0,1,0,0,0,0,N
236.103,2021-06-29 5:00,20.7,0,87,0,0.1,0,1,0,0,0,1.23,N
236.103,2021-06-29 6:00,21,0,88,0,0.6,2,1,0,0.67,0.11,14.19,N
236.103,2021-06-29 7:00,21.7,0,83,0,1.1,2,1,0.2,1.58,0.46,35.2,N
236.103,2021-06-29 8:00,23,0,72,0,2,1,1,0.8,2.46,1.02,74.89,N
236.103,2021-06-29 9:00,24.3,0,66,0,1.2,0,1,1,3.25,1.86,111.65,N
236.103,2021-06-29 10:00,25.5,0,62,0,0.7,4,1,1,3.9,2.23,88.24,N
236.103,2021-06-29 11:00,26.8,0,57,0,1.7,5,1,0.8,4.35,2.4,94.21,N
236.103,2021-06-29 12:00,27.8,0,55,0,1.1,6,2,0.9,4.59,3.28,93.77,N
236.103,2021-06-29 13:00,28.7,0,53,0,1.1,7,2,0.6,4.59,2.3,94.22,N
236.103,2021-06-29 14:00,29,0,54,0,1.9,8,2,0.5,4.35,2.28,77.78,N
236.103,2021-06-29 15:00,28,0,60,0,2.5,9,3,0,3.9,0.87,63.77,N
236.103,2021-06-29 16:00,27.5,0,66,0,2.7,8,2,0.7,3.25,1.87,54.96,N
236.103,2021-06-29 17:00,28.6,0,55,0,1.5,8,2,1,2.46,1.75,48.33,N
236.103,2021-06-29 18:00,28,0,57,0,1.6,7,2,0.7,1.58,0.91,42.92,N
236.103,2021-06-29 19:00,24.4,2.3,74,0,3.1,9,3,0,0.67,0.25,49.45,N
236.103,2021-06-29 20:00,22.1,14.9,82,0,1.1,9,3,0,0,0.07,43.54,N
236.103,2021-06-29 21:00,22.2,0.1,83,0,0.9,10,3,0,0,0,27.23,N
236.103,2021-06-29 22:00,22.5,0,83,0,0.4,10,3,0,0,0,12,N
236.103,2021-06-29 23:00,22.7,0,86,0,0.7,10,3,0,0,0,2.81,N
236.103,2021-06-30 0:00,22.7,0,86,0,0.5,10,3,0,0,0,0.82,N
236.103,2021-06-30 1:00,22.6,0,87,0,0.7,7,2,0,0,0,0.05,N
236.103,2021-06-30 2:00,22.5,0,87,0,0.2,9,3,0,0,0,0,N
236.103,2021-06-30 3:00,22.2,0,89,0,0.9,9,3,0,0,0,0,N
236.103,2021-06-30 4:00,22,0,90,0,0.6,9,3,0,0,0,0,N
236.103,2021-06-30 5:00,21.7,0,91,0,1.3,10,3,0,0,0,0.16,N
236.103,2021-06-30 6:00,21.6,0,92,0,0.9,10,3,0,0.66,0.06,6.41,N
236.103,2021-06-30 7:00,22.1,0,89,0,0.5,6,2,0,1.58,0.26,20.48,N
236.103,2021-06-30 8:00,23.1,0,84,0,0.4,9,3,0,2.46,0.66,39.29,N
236.103,2021-06-30 9:00,23.6,0,83,0,0.8,9,3,0,3.25,0.69,52,N
236.103,2021-06-30 10:00,24.2,0,81,0,1.5,10,3,0,3.9,0.81,48.99,N
236.103,2021-06-30 11:00,25,0,76,0,1.6,10,3,0,4.35,1.06,53.59,N
236.103,2021-06-30 12:00,25.3,0,73,0,0.8,10,3,0,4.59,0.89,68.03,N
236.103,2021-06-30 13:00,26.6,0,69,0,0.8,9,3,0,4.59,1.38,88.96,N
236.103,2021-06-30 14:00,27.7,0,63,0,0.9,7,2,0.7,4.35,2.32,87.88,N
236.103,2021-06-30 15:00,28.6,0,60,0,1.2,7,2,0.9,3.9,1.95,80.18,N
236.103,2021-06-30 16:00,29.5,0,57,0,1.7,6,2,0.9,3.25,2.26,76.55,N
236.103,2021-06-30 17:00,30,0,53,0,1.6,6,2,1,2.46,2.22,62.87,N
236.103,2021-06-30 18:00,29.6,0,53,0,1.6,6,2,1,1.58,1.58,48.52,N
236.103,2021-06-30 19:00,29.4,0,55,0,1.3,5,1,0.9,0.66,0.82,49.3,N
236.103,2021-06-30 20:00,28.3,0,59,0,2.6,9,3,0,0,0.18,41.44,N
236.103,2021-06-30 21:00,25.6,0,69,0,2.4,2,1,0,0,0,23.08,N
236.103,2021-06-30 22:00,24.6,0,75,0,1.4,6,2,0,0,0,8.26,N
236.103,2021-06-30 23:00,24.2,0,78,0,0.9,8,2,0,0,0,1.62,N
242.101,2021-07-01 0:00,23.8,0,80,0,0.5,2,1,0,0,0,1.04,N
242.101,2021-07-01 1:00,23.5,0,79,0,0.8,6,2,0,0,0,0.64,N
242.101,2021-07-01 2:00,23.2,0,80,0,0.6,3,1,0,0,0,0.6,N
242.101,2021-07-01 3:00,22.6,0,86,0,1.2,0,1,0,0,0,0.27,N
242.101,2021-07-01 4:00,22.7,0,84,0,0.6,0,1,0,0,0,0,N
242.101,2021-07-01 5:00,22.3,0,86,0,0.2,3,1,0,0,0,1.24,N
242.101,2021-07-01 6:00,22,0,89,0,1.1,2,1,0,0.66,0.12,13.44,N
242.101,2021-07-01 7:00,22.4,0,85,0,1.6,6,2,0.1,1.57,0.45,34.28,N
